"No.","Time","Source","Destination","Protocol","Length","Info"
"1120","253.604138031","1224.win.predchamp.com","192.168.100.144","TCP","74","https(443)  >  50312 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=3850182840 TSecr=9370240 WS=512"
"1121","253.614202518","192.168.100.144","1224.win.predchamp.com","TCP","66","50312  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9370290 TSecr=3850182840"
"1122","253.614236133","192.168.100.144","1224.win.predchamp.com","TLSv1.2","610","Client Hello"
"1123","253.659118156","1224.win.predchamp.com","192.168.100.144","TCP","66","https(443)  >  50308 [ACK] Seq=5249 Ack=1984 Win=42496 Len=0 TSval=3850182897 TSecr=9370254"
"1124","253.661690936","1224.win.predchamp.com","192.168.100.144","TCP","1514","https(443)  >  50308 [ACK] Seq=5249 Ack=1984 Win=42496 Len=1448 TSval=3850182899 TSecr=9370254 [TCP segment of a reassembled PDU]"
"1125","253.661734341","1224.win.predchamp.com","192.168.100.144","TLSv1.2","143","Application Data"
"1126","253.664603547","192.168.100.144","1224.win.predchamp.com","TCP","66","50308  >  https(443) [ACK] Seq=1984 Ack=6774 Win=108032 Len=0 TSval=9370303 TSecr=3850182899"
"1127","253.805686120","1224.win.predchamp.com","192.168.100.144","TCP","66","https(443)  >  50312 [ACK] Seq=1 Ack=545 Win=43008 Len=0 TSval=3850183042 TSecr=9370290"
"1128","253.805926721","1224.win.predchamp.com","192.168.100.144","TLSv1.2","222","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"1129","253.807697236","192.168.100.144","1224.win.predchamp.com","TCP","66","50312  >  https(443) [ACK] Seq=545 Ack=157 Win=88832 Len=0 TSval=9370339 TSecr=3850183042"
"1130","253.807967582","192.168.100.144","1224.win.predchamp.com","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"1131","253.999385237","1224.win.predchamp.com","192.168.100.144","TCP","66","https(443)  >  50312 [ACK] Seq=157 Ack=596 Win=43008 Len=0 TSval=3850183235 TSecr=9370339"
"1132","254.067268656","192.168.100.144","connectivitycheck.gstatic.com","TCP","74","38470  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9370398 TSecr=0 WS=256"
"1133","254.083362423","connectivitycheck.gstatic.com","192.168.100.144","TCP","74","https(443)  >  38470 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=4223083861 TSecr=9370398 WS=256"
"1134","254.085265049","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38470  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9370408 TSecr=4223083861"
"1135","254.187078060","192.168.100.144","connectivitycheck.gstatic.com","TLSv1.3","583","Client Hello"
"1136","254.202532164","connectivitycheck.gstatic.com","192.168.100.144","TCP","66","https(443)  >  38470 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=4223083981 TSecr=9370434"
"1137","254.210388470","connectivitycheck.gstatic.com","192.168.100.144","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"1138","254.210428047","connectivitycheck.gstatic.com","192.168.100.144","TCP","1484","https(443)  >  38470 [PSH, ACK] Seq=1419 Ack=518 Win=66816 Len=1418 TSval=4223083989 TSecr=9370434 [TCP segment of a reassembled PDU]"
"1139","254.210428145","connectivitycheck.gstatic.com","192.168.100.144","TCP","1484","https(443)  >  38470 [ACK] Seq=2837 Ack=518 Win=66816 Len=1418 TSval=4223083989 TSecr=9370434 [TCP segment of a reassembled PDU]"
"1140","254.210428220","connectivitycheck.gstatic.com","192.168.100.144","TLSv1.3","158","Application Data"
"1141","254.212476556","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38470  >  https(443) [ACK] Seq=518 Ack=1419 Win=90624 Len=0 TSval=9370440 TSecr=4223083989"
"1142","254.212590816","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38470  >  https(443) [ACK] Seq=518 Ack=2837 Win=93440 Len=0 TSval=9370440 TSecr=4223083989"
"1143","254.212705054","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38470  >  https(443) [ACK] Seq=518 Ack=4255 Win=96256 Len=0 TSval=9370440 TSecr=4223083989"
"1144","254.212781987","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38470  >  https(443) [ACK] Seq=518 Ack=4347 Win=96256 Len=0 TSval=9370440 TSecr=4223083989"
"1145","254.315253763","192.168.100.144","connectivitycheck.gstatic.com","TLSv1.3","130","Change Cipher Spec, Application Data"
"1146","254.335295094","connectivitycheck.gstatic.com","192.168.100.144","TCP","66","https(443)  >  38470 [ACK] Seq=4347 Ack=582 Win=66816 Len=0 TSval=4223084114 TSecr=9370466"
"1147","254.343243566","192.168.100.144","connectivitycheck.gstatic.com","TLSv1.3","320","Application Data"
"1148","254.358846945","connectivitycheck.gstatic.com","192.168.100.144","TCP","66","https(443)  >  38470 [ACK] Seq=4347 Ack=836 Win=67840 Len=0 TSval=4223084137 TSecr=9370473"
"1149","254.359035546","connectivitycheck.gstatic.com","192.168.100.144","TLSv1.3","908","Application Data, Application Data"
"1150","254.360637104","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38470  >  https(443) [ACK] Seq=836 Ack=5189 Win=99072 Len=0 TSval=9370477 TSecr=4223084137"
"1151","256.883408146","192.168.100.144","connectivitycheck.gstatic.com","TLSv1.3","320","Application Data"
"1152","256.899101554","connectivitycheck.gstatic.com","192.168.100.144","TLSv1.3","344","Application Data"
"1153","256.902036296","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38470  >  https(443) [ACK] Seq=1090 Ack=5467 Win=101888 Len=0 TSval=9371113 TSecr=4223086677"
"1154","261.691424932","192.168.100.144","192.168.100.1","DNS","95","Standard query 0x3528 A optimizationguide-pa.googleapis.com"
"1155","261.691529319","192.168.100.1","192.168.100.144","DNS","111","Standard query response 0x3528 A optimizationguide-pa.googleapis.com A 216.58.207.202"
"1156","261.700155578","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","1292","Initial, DCID=90ca97f9573bcb7c, PKN: 1, PADDING, CRYPTO, PING, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PING, CRYPTO, PING, PADDING, CRYPTO, PING"
"1157","261.715482001","optimizationguide-pa.googleapis.com","192.168.100.144","QUIC","1292","Initial, SCID=90ca97f9573bcb7c, PKN: 1, ACK, CRYPTO, PADDING"
"1158","261.720453601","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","1292","Initial, DCID=90ca97f9573bcb7c, PKN: 2, ACK, PADDING"
"1159","261.724322601","optimizationguide-pa.googleapis.com","192.168.100.144","QUIC","1292","Handshake, SCID=90ca97f9573bcb7c"
"1160","261.724395575","optimizationguide-pa.googleapis.com","192.168.100.144","QUIC","1292","Handshake, SCID=90ca97f9573bcb7c"
"1161","261.728402990","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","83","Handshake, DCID=90ca97f9573bcb7c"
"1162","261.735045950","optimizationguide-pa.googleapis.com","192.168.100.144","QUIC","1267","Handshake, SCID=90ca97f9573bcb7c"
"1163","261.735046086","optimizationguide-pa.googleapis.com","192.168.100.144","QUIC","104","Protected Payload (KP0)"
"1164","261.754619103","192.168.100.144","optimizationguide-pa.googleapis.com","TCP","74","49008  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9372326 TSecr=0 WS=256"
"1165","261.757318883","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","83","Handshake, DCID=90ca97f9573bcb7c"
"1166","261.761363727","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","83","Handshake, DCID=90ca97f9573bcb7c"
"1167","261.769410345","optimizationguide-pa.googleapis.com","192.168.100.144","TCP","74","https(443)  >  49008 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=202660369 TSecr=9372326 WS=256"
"1168","261.770559237","optimizationguide-pa.googleapis.com","192.168.100.144","QUIC","1267","Handshake, SCID=90ca97f9573bcb7c"
"1169","261.772380021","192.168.100.144","optimizationguide-pa.googleapis.com","TCP","66","49008  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9372330 TSecr=202660369"
"1170","261.772836180","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","83","Handshake, DCID=90ca97f9573bcb7c"
"1171","261.775976726","optimizationguide-pa.googleapis.com","192.168.100.144","QUIC","83","Handshake, SCID=90ca97f9573bcb7c"
"1172","261.776588792","192.168.100.144","optimizationguide-pa.googleapis.com","TLSv1.3","583","Client Hello"
"1173","261.791088740","optimizationguide-pa.googleapis.com","192.168.100.144","TCP","66","https(443)  >  49008 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=202660391 TSecr=9372331"
"1174","261.798892770","optimizationguide-pa.googleapis.com","192.168.100.144","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"1175","261.799049904","optimizationguide-pa.googleapis.com","192.168.100.144","TCP","1484","https(443)  >  49008 [PSH, ACK] Seq=1419 Ack=518 Win=66816 Len=1418 TSval=202660399 TSecr=9372331 [TCP segment of a reassembled PDU]"
"1176","261.799094267","optimizationguide-pa.googleapis.com","192.168.100.144","TCP","1484","https(443)  >  49008 [ACK] Seq=2837 Ack=518 Win=66816 Len=1418 TSval=202660399 TSecr=9372331 [TCP segment of a reassembled PDU]"
"1177","261.799094350","optimizationguide-pa.googleapis.com","192.168.100.144","TLSv1.3","494","Application Data"
"1178","261.837401182","optimizationguide-pa.googleapis.com","192.168.100.144","TCP","494","[TCP Retransmission] https(443)  >  49008 [PSH, ACK] Seq=4255 Ack=518 Win=66816 Len=428 TSval=202660438 TSecr=9372331"
"1179","261.911446023","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","125","Handshake, DCID=90ca97f9573bcb7c"
"1180","261.911446206","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","113","Protected Payload (KP0), DCID=90ca97f9573bcb7c"
"1181","261.911642475","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","75","Protected Payload (KP0), DCID=90ca97f9573bcb7c"
"1182","261.911814351","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","970","Protected Payload (KP0), DCID=90ca97f9573bcb7c"
"1183","261.911839275","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","196","Protected Payload (KP0), DCID=90ca97f9573bcb7c"
"1184","261.911969408","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","1053","Protected Payload (KP0), DCID=90ca97f9573bcb7c"
"1185","261.914949791","192.168.100.144","optimizationguide-pa.googleapis.com","TCP","66","49008  >  https(443) [ACK] Seq=518 Ack=1419 Win=90624 Len=0 TSval=9372366 TSecr=202660399"
"1186","261.915109985","192.168.100.144","optimizationguide-pa.googleapis.com","TCP","66","49008  >  https(443) [ACK] Seq=518 Ack=2837 Win=93440 Len=0 TSval=9372366 TSecr=202660399"
"1187","261.915233141","192.168.100.144","optimizationguide-pa.googleapis.com","TCP","66","49008  >  https(443) [ACK] Seq=518 Ack=4255 Win=96256 Len=0 TSval=9372366 TSecr=202660399"
"1188","261.915260923","192.168.100.144","optimizationguide-pa.googleapis.com","TCP","66","49008  >  https(443) [ACK] Seq=518 Ack=4683 Win=99072 Len=0 TSval=9372366 TSecr=202660399"
"1189","261.915324835","192.168.100.144","optimizationguide-pa.googleapis.com","TCP","78","[TCP Dup ACK 1188#1] 49008  >  https(443) [ACK] Seq=518 Ack=4683 Win=99072 Len=0 TSval=9372366 TSecr=202660438 SLE=4255 SRE=4683"
"1190","261.924440511","192.168.100.144","optimizationguide-pa.googleapis.com","TLSv1.3","130","Change Cipher Spec, Application Data"
"1191","261.926349439","optimizationguide-pa.googleapis.com","192.168.100.144","QUIC","670","Protected Payload (KP0)"
"1192","261.926349538","optimizationguide-pa.googleapis.com","192.168.100.144","QUIC","135","Protected Payload (KP0)"
"1193","261.926925209","optimizationguide-pa.googleapis.com","192.168.100.144","QUIC","69","Protected Payload (KP0)"
"1194","261.926957366","optimizationguide-pa.googleapis.com","192.168.100.144","QUIC","67","Protected Payload (KP0)"
"1195","261.926957434","optimizationguide-pa.googleapis.com","192.168.100.144","QUIC","69","Protected Payload (KP0)"
"1196","261.929952022","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","76","Protected Payload (KP0), DCID=90ca97f9573bcb7c"
"1197","261.930628112","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","75","Protected Payload (KP0), DCID=90ca97f9573bcb7c"
"1198","261.931185300","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","75","Protected Payload (KP0), DCID=90ca97f9573bcb7c"
"1199","261.939413710","optimizationguide-pa.googleapis.com","192.168.100.144","TLSv1.3","680","Application Data, Application Data"
"1200","261.970107372","optimizationguide-pa.googleapis.com","192.168.100.144","QUIC","1288","Protected Payload (KP0)"
"1201","261.970302537","optimizationguide-pa.googleapis.com","192.168.100.144","QUIC","1292","Protected Payload (KP0)"
"1202","261.970302638","optimizationguide-pa.googleapis.com","192.168.100.144","QUIC","384","Protected Payload (KP0)"
"1203","261.970302670","optimizationguide-pa.googleapis.com","192.168.100.144","QUIC","113","Protected Payload (KP0)"
"1204","261.974708124","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","79","Protected Payload (KP0), DCID=90ca97f9573bcb7c"
"1205","261.975331239","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","75","Protected Payload (KP0), DCID=90ca97f9573bcb7c"
"1206","261.994008216","192.168.100.144","optimizationguide-pa.googleapis.com","TCP","66","49008  >  https(443) [ACK] Seq=582 Ack=5297 Win=101888 Len=0 TSval=9372386 TSecr=202660540"
"1207","262.000463257","192.168.100.144","optimizationguide-pa.googleapis.com","QUIC","76","Protected Payload (KP0), DCID=90ca97f9573bcb7c"
"1208","262.014524647","optimizationguide-pa.googleapis.com","192.168.100.144","QUIC","67","Protected Payload (KP0)"
"1209","267.595665323","192.168.100.144","www.googleapis.com","QUIC","1292","Initial, DCID=4f95fa1535023bdf, PKN: 1, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PADDING, CRYPTO, PING, CRYPTO, CRYPTO"
"1210","267.595873680","192.168.100.144","www.googleapis.com","QUIC","115","0-RTT, DCID=4f95fa1535023bdf"
"1211","267.618754864","www.googleapis.com","192.168.100.144","QUIC","1292","Protected Payload (KP0)"
"1212","267.618782492","www.googleapis.com","192.168.100.144","QUIC","670","Protected Payload (KP0)"
"1213","267.635535338","www.googleapis.com","192.168.100.144","QUIC","68","Protected Payload (KP0)"
"1214","267.640164261","192.168.100.144","www.googleapis.com","QUIC","1292","Handshake, DCID=4f95fa1535023bdf"
"1215","267.640276942","192.168.100.144","www.googleapis.com","QUIC","115","Handshake, DCID=4f95fa1535023bdf"
"1216","267.640424375","192.168.100.144","www.googleapis.com","QUIC","75","Protected Payload (KP0), DCID=4f95fa1535023bdf"
"1217","267.640491902","192.168.100.144","www.googleapis.com","QUIC","730","Protected Payload (KP0), DCID=4f95fa1535023bdf"
"1218","267.640966135","192.168.100.144","www.googleapis.com","QUIC","1288","Protected Payload (KP0), DCID=4f95fa1535023bdf"
"1219","267.641866586","192.168.100.144","www.googleapis.com","QUIC","1292","Protected Payload (KP0), DCID=4f95fa1535023bdf"
"1220","267.641978551","192.168.100.144","www.googleapis.com","QUIC","1292","Protected Payload (KP0), DCID=4f95fa1535023bdf"
"1221","267.641978596","192.168.100.144","www.googleapis.com","QUIC","112","Protected Payload (KP0), DCID=4f95fa1535023bdf"
"1222","267.654762867","www.googleapis.com","192.168.100.144","QUIC","162","Protected Payload (KP0)"
"1223","267.655769605","www.googleapis.com","192.168.100.144","QUIC","67","Protected Payload (KP0)"
"1224","267.655879254","www.googleapis.com","192.168.100.144","QUIC","67","Protected Payload (KP0)"
"1225","267.655901807","www.googleapis.com","192.168.100.144","QUIC","67","Protected Payload (KP0)"
"1226","267.656533678","www.googleapis.com","192.168.100.144","QUIC","67","Protected Payload (KP0)"
"1227","267.656609767","www.googleapis.com","192.168.100.144","QUIC","67","Protected Payload (KP0)"
"1228","267.661017456","192.168.100.144","www.googleapis.com","QUIC","75","Protected Payload (KP0), DCID=4f95fa1535023bdf"
"1229","267.674968822","www.googleapis.com","192.168.100.144","QUIC","548","Protected Payload (KP0)"
"1230","267.675037563","www.googleapis.com","192.168.100.144","QUIC","294","Protected Payload (KP0)"
"1231","267.681655450","192.168.100.144","www.googleapis.com","QUIC","77","Protected Payload (KP0), DCID=4f95fa1535023bdf"
"1232","267.721209287","www.googleapis.com","192.168.100.144","QUIC","67","Protected Payload (KP0)"
"1233","267.725908406","192.168.100.144","www.googleapis.com","QUIC","75","Protected Payload (KP0), DCID=4f95fa1535023bdf"
"1234","285.423444933","VMware_5d:90:bd","Broadcast","ARP","60","Who has 192.168.100.144? Tell 192.168.100.159"
